time,animal_id,x,y
932,905,629.98,129.17
933,312,612.65,170.28
933,511,609.87,135.02
933,607,660.23,209.97
933,811,694.41,225.8
933,905,630.04,129.59
934,312,612.79,170.66
934,511,611.25,136.91
934,607,661.48,212.46
934,811,696.09,228.75
934,905,630.09,129.95
935,312,612.94,171.06
935,511,612.39,138.69
935,607,662.7,214.87
935,811,697.72,231.75
935,905,630.09,130.22
936,312,613.11,171.46
936,511,613.31,140.22
936,607,663.81,217.01
936,811,699.38,234.67
936,905,630.16,130.46
937,312,613.29,171.93
937,511,614.09,141.63
937,607,664.81,218.9
937,811,701.11,237.67
937,905,630.22,130.74
938,312,613.55,172.61
938,511,614.76,142.84
938,607,665.64,220.59
938,811,702.75,240.65
938,905,630.36,130.97
939,312,613.91,173.42
939,511,615.42,144.01
939,607,666.45,222.16
939,811,704.39,243.62
939,905,630.47,131.24
940,312,614.35,174.42
940,511,615.98,145.14
940,607,667.28,223.67
940,811,706.07,246.66
940,905,630.62,131.55
941,312,614.88,175.49
941,511,616.48,146.16
941,607,668.07,225.16
941,811,707.92,249.88
941,905,630.79,131.81
942,312,615.56,176.63
942,511,616.94,147.13
942,607,668.85,226.61
942,811,709.91,253.19
942,905,630.97,132.05
943,312,616.34,177.87
943,511,617.4,148.09
943,607,669.62,228.06
943,811,711.96,256.62
943,905,631.15,132.27
944,312,617.3,179.18
944,511,617.9,149.01
944,607,670.32,229.46
944,811,714.11,260.15
944,905,631.3,132.51
945,312,618.26,180.43
945,511,618.4,150.02
945,607,671.02,230.83
945,811,716.24,263.6
945,905,631.41,132.72
946,312,619.28,181.73
946,511,618.95,151.05
946,607,671.64,232.17
946,811,718.34,266.98
946,905,631.54,132.94
947,312,620.39,182.97
947,511,619.48,152.11
947,607,672.27,233.43
947,811,720.31,270.01
947,905,631.65,133.15
948,312,621.64,184.26
948,511,620.0,153.17
948,607,672.92,234.71
948,811,722.1,272.6
948,905,631.72,133.26
949,312,623.01,185.48
949,511,620.52,154.12
949,607,673.56,235.95
949,811,723.66,274.9
949,905,631.74,133.33
950,312,624.39,186.58
950,511,621.05,155.07
950,607,674.17,237.15
950,811,725.15,276.95
950,905,631.79,133.39
951,312,626.01,187.63
951,511,621.52,155.97
951,607,674.75,238.31
951,811,726.5,278.8
951,905,631.81,133.4
952,312,627.67,188.7
952,511,621.96,156.83
952,607,675.29,239.39
952,811,727.71,280.56
952,905,631.81,133.35
953,312,629.5,189.72
953,511,622.42,157.68
953,607,675.88,240.4
953,811,728.84,282.09
953,905,631.76,133.31
954,312,631.45,190.72
954,511,622.9,158.47
954,607,676.47,241.39
954,811,729.85,283.5
954,905,631.76,133.24
955,312,633.52,191.57
955,511,623.52,159.23
955,607,677.06,242.39
955,811,730.82,284.75
955,905,631.76,133.15
956,312,635.73,192.39
956,511,624.33,159.98
956,607,677.61,243.42
956,811,731.69,285.9
956,905,631.76,133.03
957,312,637.96,193.19
957,511,625.3,160.74
957,607,678.19,244.47
957,811,732.53,287.03
957,905,631.72,132.92
958,312,640.23,194.03
958,511,626.43,161.47
958,607,678.8,245.56
958,811,733.33,288.08
958,905,631.72,132.87
959,312,642.45,194.9
959,511,627.79,162.28
959,607,679.43,246.69
959,811,734.03,289.05
959,905,631.74,132.87
960,312,644.74,195.92
960,511,629.46,163.11
960,607,680.04,247.87
960,811,734.7,289.92
960,905,631.74,132.92
961,312,646.93,196.85
961,511,631.39,163.92
961,607,680.7,249.09
961,811,735.37,290.76
961,905,631.8,132.98
962,312,649.14,197.88
962,511,633.64,164.78
962,607,681.4,250.38
962,811,736.1,291.57
962,905,631.86,133.01
963,312,651.31,198.74
963,511,636.09,165.56
963,607,682.12,251.64
963,811,736.74,292.31
963,905,631.99,133.12
964,312,653.35,199.55
964,511,638.52,166.3
964,607,682.86,252.92
964,811,737.38,292.99
964,905,632.16,133.27
965,312,655.24,200.24
965,511,640.79,166.91
965,607,683.65,254.19
965,811,737.95,293.64
965,905,632.33,133.43
966,312,656.95,200.97
966,511,642.96,167.46
966,607,684.4,255.35
966,811,738.55,294.31
966,905,632.55,133.6
967,312,658.73,201.65
967,511,644.81,167.92
967,607,685.01,256.37
967,811,739.13,294.89
967,905,632.73,133.81
968,312,660.49,202.26
968,511,646.4,168.2
968,607,685.61,257.37
968,811,739.69,295.45
968,905,632.94,134.05
969,312,662.26,202.77
969,511,647.72,168.38
969,607,686.16,258.54
969,811,740.22,295.94
969,905,633.14,134.33
970,312,663.99,203.25
970,511,648.71,168.44
970,607,686.71,259.84
970,811,740.74,296.45
970,905,633.39,134.61
971,312,665.64,203.74
971,511,649.32,168.37
971,607,687.34,261.23
971,811,741.31,296.94
971,905,633.68,134.95
972,312,667.36,204.28
972,511,649.62,168.25
972,607,688.03,262.7
972,811,741.83,297.42
972,905,634.12,135.39
973,312,669.02,204.84
973,511,649.75,168.1
973,607,688.83,264.3
973,811,742.33,297.85
973,905,634.62,135.92
974,312,670.69,205.37
974,511,649.82,167.92
974,607,689.92,266.17
974,811,742.85,298.27
974,905,635.26,136.48
975,312,672.27,205.88
975,511,649.88,167.75
975,607,691.42,268.24
975,811,743.4,298.79
975,905,636.02,137.08
976,312,673.85,206.48
976,511,649.91,167.61
976,607,693.26,270.53
976,811,744.0,299.38
976,905,636.9,137.69
977,312,675.35,207.02
977,511,649.85,167.21
977,607,695.4,272.93
977,811,744.61,300.05
977,905,638.03,138.46
978,312,676.78,207.59
978,511,649.87,166.68
978,607,697.81,275.43
978,811,745.28,300.81
978,905,639.36,139.3
979,312,678.13,208.15
979,511,650.05,166.4
979,607,700.39,277.84
979,811,746.04,301.63
979,905,640.82,140.24
980,312,679.67,208.86
980,511,650.32,166.61
980,607,702.83,279.96
980,811,746.87,302.56
980,905,642.41,141.31
981,312,681.32,209.6
981,511,650.65,167.33
981,607,705.0,281.84
981,811,747.8,303.46
981,905,644.09,142.62
982,312,683.15,210.52
982,511,651.02,168.59
982,607,707.04,283.5
982,811,748.81,304.28
982,905,645.92,144.16
983,312,685.08,211.62
983,511,651.33,170.35
983,607,708.75,284.95
983,811,749.9,305.07
983,905,647.85,145.97
984,312,687.11,212.87
984,511,651.51,172.52
984,607,710.15,286.09
984,811,751.1,305.79
984,905,649.86,147.98
985,312,689.31,214.32
985,511,651.65,175.29
985,607,711.15,286.83
985,811,752.31,306.39
985,905,651.87,150.24
986,312,691.62,215.96
986,511,651.82,178.7
986,607,711.81,287.32
986,811,753.6,306.86
986,905,653.83,152.56
987,312,694.01,217.75
987,511,652.14,182.55
987,607,712.21,287.61
987,811,754.82,307.16
987,905,655.63,154.88
988,312,696.46,219.63
988,511,652.54,186.89
988,607,712.6,287.85
988,811,755.94,307.36
988,905,657.33,157.11
989,312,698.81,221.55
989,511,653.07,191.43
989,607,712.95,287.99
989,811,757.01,307.49
989,905,658.89,159.3
990,312,701.02,223.47
990,511,653.66,195.89
990,607,713.35,288.18
990,811,757.96,307.6
990,905,660.37,161.38
991,312,703.17,225.46
991,511,654.43,200.05
991,607,713.77,288.4
991,811,758.82,307.65
991,905,661.82,163.34
992,312,705.38,227.5
992,511,655.48,204.01
992,607,714.33,288.69
992,811,759.58,307.67
992,905,663.13,165.04
993,312,707.54,229.5
993,511,656.65,207.88
993,607,715.01,289.01
993,811,760.17,307.67
993,905,664.37,166.79
994,312,709.68,231.64
994,511,657.77,211.55
994,607,715.69,289.48
994,811,760.62,307.7
994,905,665.72,168.6
995,312,711.78,233.79
995,511,658.91,214.82
995,607,716.47,290.2
995,811,761.02,307.69
995,905,667.3,170.74
996,312,713.75,236.0
996,511,659.92,217.74
996,607,717.42,291.05
996,811,761.31,307.65
996,905,669.18,173.24
997,312,715.71,238.19
997,511,660.76,220.15
997,607,718.52,292.11
997,811,761.56,307.65
997,905,671.22,176.02
998,312,717.57,240.33
998,511,661.42,222.03
998,607,719.85,293.38
998,811,761.86,307.65
998,905,673.38,178.9
999,312,719.33,242.48
999,511,662.0,223.73
999,607,721.25,294.79
999,811,762.12,307.65
999,905,675.59,181.86
1000,312,720.96,244.6
1000,511,662.56,225.29
1000,607,722.75,296.34
1000,811,762.44,307.61
1000,905,677.91,185.05
