_temporary_index_column,time,animal_id,x,y,distance,average_speed,average_acceleration,direction,stopped
278,56,811,440.55,433.11,0.38052595180880344,0.37587179323167214,0.0028833050723584717,93.01278750418064,1
279,56,905,367.27,450.96,0.1964688270438857,0.18298636122459133,0.0004349824163611876,-14.74356283647411,1
280,57,312,407.5,411.16,0.1315294643796518,0.1476329320627724,-0.0007070801978190822,-8.74616226254768,1
281,57,511,372.27,427.06,0.07999999999998408,0.08086171424533797,-0.00033137084989841027,0.0,1
282,57,607,388.82,403.69,0.08999999999997499,0.061853172397684154,9.999999999990919e-05,-90.0,1
283,57,811,440.51,433.45,0.34234485537245135,0.3771214337639771,0.0001249640532304974,96.70983680776084,1
284,57,905,367.42,450.96,0.1500000000000341,0.18680602133709578,0.00038196601125044526,0.0,1
285,58,312,407.65,411.2,0.1552417469625689,0.13897033351413238,-0.0008662598548640016,14.931417178126742,1
286,58,511,372.33,427.1,0.07211102550929303,0.08383017610914784,0.00029684618638098624,33.69006752599232,1
287,58,607,388.82,403.6,0.08999999999997499,0.06279091464937774,9.37742251693581e-05,-90.0,1
288,58,811,440.5,433.79,0.3401470270339305,0.3836770760318798,0.0006555642267902673,91.68468431789461,1
289,58,905,367.51,451.0,0.0984885780179465,0.18958381132702495,0.00027777899899291694,23.962488974594972,1
290,59,312,407.79,411.14,0.15231546211731878,0.13517558213542408,-0.00037947513787083,-23.19859051364257,1
291,59,511,372.34,427.11,0.014142135623718088,0.08383017610914784,0.0,45.0,1
292,59,607,388.82,403.45,0.1500000000000341,0.07366780902376724,0.0010876894374389503,-90.0,1
293,59,811,440.48,434.29,0.5003998401278714,0.404562300570438,0.0020885224538558234,92.29061004263644,1
294,59,905,367.57,451.01,0.06082762530298294,0.18350104879672666,-0.0006082762530298297,9.462322208016815,1
295,60,312,407.92,411.04,0.16401219466854286,0.1350843790998048,-9.120303561926946e-06,-37.56859202881902,1
296,60,511,372.35,427.08,0.03162277660172694,0.08099245376932031,-0.00028377223398275283,-71.56505117701285,1
297,60,607,388.87,403.3,0.15811388300840098,0.08587364604913875,0.0012205837025371508,-71.56505117707148,1
298,60,811,440.45,434.75,0.46097722286462584,0.4080806851448172,0.0003518384574379196,93.73139699916428,1
299,60,905,367.62,451.03,0.05385164807134884,0.17375346765343685,-0.0009747581143289801,21.80140948632935,1
300,61,312,408.03,410.91,0.17029386365923263,0.13851229495699247,0.00034279158571876576,-49.763641690736286,1
301,61,511,372.41,427.04,0.07211102550926149,0.07654165253055867,-0.000445080123876164,-33.69006752595474,1
302,61,607,388.87,403.1,0.19999999999998863,0.10187364604914126,0.0016000000000002512,-90.0,1
303,61,811,440.33,435.29,0.5531726674375942,0.4226057957798314,0.001452511063501416,102.52880770915151,1
304,61,905,367.65,451.07,0.05,0.1608649238334421,-0.001288854381999474,53.13010235419506,1
305,62,312,408.11,410.75,0.17888543820002384,0.14024534435559546,0.00017330493986029982,-63.43494882291387,1
306,62,511,372.42,426.97,0.07071067811864672,0.06884789728219066,-0.0007693755248368003,-81.86989764585054,1
307,62,607,388.89,402.92,0.1811077027627531,0.11192215857711266,0.0010048512527971397,-83.65980825409606,1
308,62,811,440.25,435.72,0.43737855457258457,0.41373186548522833,-0.0008873930294603039,100.53918372862601,1
309,62,905,367.72,451.11,0.08062257748303908,0.14422900351128623,-0.0016635920322155885,29.744881296937216,1
310,63,312,408.15,410.63,0.12649110640672798,0.13789445499626599,-0.00023508893593294778,-71.56505117709428,1
311,63,511,372.46,426.9,0.08062257748301088,0.06550840077949478,-0.00033394965026958823,-60.25511870309786,1
312,63,607,388.89,402.63,0.29000000000002046,0.13292215857711628,0.002100000000000363,-90.0,1
313,63,811,440.17,436.19,0.47675989764237686,0.4153969869681585,0.00016651214829301874,99.65989307844104,1
314,63,905,367.82,451.16,0.11180339887496407,0.12762445541988293,-0.0016604548091403298,26.565051177091018,1
315,64,312,408.22,410.47,0.1746424919657207,0.14395694994184458,0.000606249494557859,-66.37062226932396,1
316,64,511,372.5,426.81,0.0984885780179465,0.07088512262629391,0.0005376721846799132,-66.03751102540502,1
317,64,607,388.81,402.29,0.3492849839314316,0.15985065697026105,0.002692849839314476,-103.24051991518562,1
318,64,811,440.11,436.66,0.4738143096193127,0.42979357292514264,0.001439658595698412,97.27500495788911,1
319,64,905,367.86,451.18,0.04472135955000596,0.10256694525441548,-0.002505751016546745,26.56505117704542,1
320,65,312,408.26,410.3,0.17464249196573697,0.15042119913841692,0.0006464249196572347,-76.75948008482561,1
321,65,511,372.52,426.72,0.0921954445729005,0.0710492819454435,1.6415931914957883e-05,-77.47119229085615,1
322,65,607,388.71,401.94,0.364005494464054,0.19125120641666532,0.0031400549446404273,-105.94539590092532,1
323,65,811,440.09,437.16,0.5003998401278738,0.446592016660742,0.0016798443735599356,92.29061004264297,1
324,65,905,367.92,451.17,0.06082762530298294,0.090761163964719,-0.0011805781289696477,-9.462322208016815,1
325,66,312,408.28,410.12,0.1811077027627531,0.16091619630882775,0.001049499717041083,-83.65980825409606,1
326,66,511,372.49,426.68,0.05,0.06620042414364884,-0.00048488578017946563,-126.86989764580493,1
327,66,607,388.56,401.59,0.3807886552932074,0.225330071945984,0.0034078865529318684,-113.1985905136437,1
328,66,811,440.06,437.73,0.5707889277132052,0.46561831425118216,0.0019026297590440167,93.01278750418064,1
329,66,905,367.97,451.15,0.053851648071369954,0.07649944606746743,-0.0014261717897251572,-21.801409486385506,1
330,67,312,408.28,409.91,0.20999999999997954,0.16876324987086053,0.0007847053562032774,-90.0,1
331,67,511,372.48,426.6,0.08062257748296858,0.06626268189194728,6.22577482984471e-06,-97.12501634889679,1
332,67,607,388.31,401.27,0.4060788100849337,0.25693795295447985,0.0031607881008495846,-127.99873244250526,1
333,67,811,440.03,438.24,0.5108815909777847,0.4824719878117154,0.0016853673560533245,93.36646066343317,1
334,67,905,367.99,451.2,0.05385164807134884,0.0668846108745989,-0.0009614835192868528,68.19859051367065,1
335,68,312,408.19,409.81,0.13453624047073728,0.16669269922167737,-0.0002070550649183156,-131.98721249580228,1
336,68,511,372.53,426.52,0.09433981132057664,0.06848556047307565,0.00022228785811283653,-57.994616791953106,1
337,68,607,388.03,401.02,0.37536648758249125,0.28547460171273153,0.002853664875825168,-138.23970029610516,1
338,68,811,440.04,438.64,0.40012498047482964,0.48846978315580525,0.000599779534408984,88.56790381582843,1
339,68,905,367.99,451.26,0.060000000000002274,0.06303575307280448,-0.00038488578017944195,90.0,1
340,69,312,408.23,409.75,0.07211102550929303,0.15867225556087478,-0.0008020443660802596,-56.30993247400769,1
341,69,511,372.56,426.42,0.10440306508908133,0.07751165341961197,0.0009026092946536321,-73.30075576598547,1
342,69,607,387.68,400.86,0.3848376280978329,0.3089583645225114,0.0023483762809779875,-155.4328286794009,1
343,69,811,440.0,439.13,0.4916299421312849,0.48759279335614664,-8.769897996586118e-05,94.6668583714413,1
344,69,905,367.97,451.34,0.08246211251233336,0.06519920179373953,0.0002163448720935046,104.0362434679169,1
345,70,312,408.22,409.66,0.0905538513813483,0.15132642123215534,-0.0007345834328719436,-96.34019174590594,1
346,70,511,372.58,426.34,0.0824621125123885,0.08259558701067812,0.0005083933591066153,-75.96375653209267,1
347,70,607,387.31,400.68,0.41146081222882674,0.334293057444554,0.00253346929220426,-154.05770451012776,1
348,70,811,439.87,439.66,0.5457105459857178,0.4960661256682558,0.0008473332312109172,103.78159723565243,1
349,70,905,367.92,451.38,0.06403124237435014,0.06621716122403966,0.00010179594303001277,141.340191745902,1
350,71,312,408.23,409.6,0.06082762530298294,0.14037979739653036,-0.0010946623835624975,-80.53767779198319,1
351,71,511,372.56,426.27,0.07280109889279363,0.08266459434903134,6.900733835321638e-06,-105.94539590091057,1
352,71,607,386.94,400.56,0.3889730067755402,0.35319035812210914,0.0018897300677555128,-162.03086025984254,1
353,71,811,439.76,440.18,0.5315072906367175,0.49389958798816813,-0.00021665376800876767,101.94417718844818,1
354,71,905,367.86,451.47,0.10816653826394743,0.0720338150504344,0.0005816653826394736,123.69006752597143,1
355,72,312,408.27,409.58,0.04472135954998054,0.12696338953152603,-0.0013416407865004336,-26.565051177143125,1
356,72,511,372.49,426.22,0.08602325267039429,0.08419585180420609,0.00015312574551747533,-144.46232220804762,1
357,72,607,386.52,400.53,0.42107006542856396,0.37718659438869023,0.0023996236266581096,-175.91438322002128,1
358,72,811,439.56,440.83,0.6800735254367472,0.5181690850745845,0.002426949708641635,107.10272896905202,0
359,72,905,367.77,451.58,0.14212670403550567,0.07818422770568105,0.0006150412655246656,129.28940686252133,1
360,73,312,408.33,409.52,0.08485281374238891,0.12279956026509213,-0.00041638292664338965,-45.0,1
361,73,511,372.47,426.13,0.092195444572956,0.08535313851320062,0.00011572867089945233,-102.52880770913619,1
362,73,607,386.13,400.54,0.3901281840626108,0.3871994127949493,0.001001281840625906,178.5311992856071,1
363,73,811,439.37,441.5,0.6964194138592207,0.5401350366962688,0.0021965951621684353,105.83238662042167,0
364,73,905,367.71,451.7,0.13416407864999247,0.0804202956831839,0.00022360679775028507,116.56505117707799,1
365,74,312,408.41,409.47,0.09433981132057664,0.11476929220057772,-0.0008030268064514415,-32.0053832080469,1
366,74,511,372.51,426.05,0.08944271909996108,0.08444855262140206,-9.045858917985511e-05,-63.43494882293829,1
367,74,607,385.79,400.62,0.3492849839314316,0.3871994127949493,0.0,166.7594800848144,1
368,74,811,439.13,442.13,0.674166151627326,0.5601702208970702,0.0020035184200801414,110.85445803957921,0
369,74,905,367.67,451.83,0.1360147050873394,0.08954963023691723,0.0009129334553733326,107.10272896903828,1
370,75,312,408.49,409.45,0.08246211251234714,0.10555125425523873,-0.0009218037945338986,-14.036243467955217,1
371,75,511,372.52,425.97,0.08062257748296858,0.08329126591240887,-0.00011572867089931909,-82.87498365110321,1
372,75,607,385.43,400.67,0.36345563690774,0.3871444270393179,-5.498575563139818e-06,172.09283729704006,1
373,75,811,438.87,442.69,0.6174139616173235,0.5718716330460152,0.0011701412148944935,114.90476880809435,0
374,75,905,367.62,451.91,0.09433981132060677,0.09290084883867962,0.0003351218601762393,122.00538320807617,1
375,76,312,408.57,409.45,0.07999999999998408,0.09544048397896182,-0.001011077027627691,0.0,1
376,76,511,372.51,425.9,0.07071067811870299,0.08536233372427918,0.0002071067811870303,-98.13010235414296,1
377,76,607,385.05,400.83,0.4123105625617495,0.3902966177661721,0.0003152190726854187,157.16634582208627,1
378,76,811,438.6,443.29,0.6579513659838525,0.58058787687308,0.0008716243827064818,114.22774531795191,0
379,76,905,367.63,452.06,0.15033296378370578,0.1025489804099132,0.0009648131571233579,86.18592516571253,1
380,77,312,408.65,409.52,0.10630145812733002,0.08507062979169686,-0.0010369854187264964,41.18592516571253,1
381,77,511,372.56,425.86,0.06403124237431464,0.08370320021341378,-0.00016591335108653987,-38.65980825405832,1
382,77,607,384.68,400.95,0.3889730067755402,0.38858603743523273,-0.00017105803309393485,162.03086025984254,1
383,77,811,438.43,443.85,0.585234995535988,0.5880232173289003,0.0007435340455820283,106.88679112394549,0
384,77,905,367.61,452.13,0.07280109889279363,0.10444392549205768,0.00018949450821444808,105.94539590091057,1
385,78,312,408.73,409.51,0.08062257748302498,0.07967926349292562,-0.0005391366298771238,-7.125016348891777,1
386,78,511,372.58,425.83,0.0360555127546544,0.07787477035682154,-0.0005828429856592238,-56.30993247407032,1
387,78,607,384.28,401.02,0.4060788100849715,0.3916572696854807,0.00030712322502479683,170.07375449335007,1
388,78,811,438.23,444.38,0.5664803615307124,0.6046587554344887,0.0016635538105588376,110.67442476087379,0
389,78,905,367.51,452.19,0.11661903789692668,0.11010582928175013,0.0005661903789692446,149.03624346793126,1
390,79,312,408.74,409.46,0.05099019513593721,0.07756718045559004,-0.00021120830373355797,-78.6900675259923,1
391,79,511,372.57,425.84,0.014142135623718088,0.06884867741028522,-0.0009026092946536321,135.0,1
392,79,607,383.87,401.15,0.4301162633520996,0.3961851332109073,0.0004527863525426612,162.4075754378177,1
393,79,811,438.03,444.87,0.5292447448959953,0.6084202357109596,0.0003761480276470941,112.2034785320616,0
394,79,905,367.38,452.31,0.1769180601295411,0.1195514240434709,0.0009445594761720771,137.29061004263647,1
395,80,312,408.78,409.38,0.08944271909996108,0.07745606722745131,-1.1111322813872615e-05,-63.43494882293829,1
396,80,511,372.53,425.88,0.05656854249495274,0.06625932040854163,-0.0002589357001743592,135.0,1
397,80,607,383.47,401.22,0.4060788100849253,0.39564693299651715,-5.38200214390161e-05,170.0737544933408,1
398,80,811,437.78,445.52,0.6964194138591847,0.6234911224983064,0.0015070886787346804,111.0375110254225,0
399,80,905,367.26,452.39,0.14422205101855454,0.12757050490789135,0.000801908086442045,146.30993247402648,1
400,81,312,408.82,409.29,0.0984885780179465,0.08122216249894768,0.0003766095271496364,-66.03751102540502,1
401,81,511,372.55,425.88,0.020000000000038654,0.060979210519266136,-0.0005280109889275492,0.0,1
402,81,607,383.04,401.33,0.44384682042343887,0.401134314361307,0.0005487381364789823,165.6506679570585,1
403,81,811,437.59,446.08,0.5913543776789022,0.6294758312025248,0.0005984708704218411,108.74134044519244,0
404,81,905,367.07,452.5,0.21954498400100633,0.13870834948159724,0.0011137844573705896,149.93141717813418,1
405,82,312,408.89,409.25,0.08062257748298973,0.08481228429224859,0.0003590121793300913,-29.744881296957253,1
406,82,511,372.59,425.88,0.03999999999996362,0.05637688525222306,-0.00046023252670430727,0.0,1
407,82,607,382.6,401.4,0.445533388198906,0.4035806466383412,0.00024463322770342243,170.96051719664572,1
408,82,811,437.41,446.65,0.5977457653551167,0.6212430551943617,-0.0008232776008163078,107.5255683737185,0
409,82,905,366.87,452.63,0.23853720883751925,0.1483493999617986,0.0009641050480201363,146.9761324442028,1
410,83,312,409.0,409.16,0.14212670403551367,0.09053967332156106,0.0005727389029312469,-39.289406862489066,1
411,83,511,372.53,425.88,0.060000000000002274,0.05315734079492769,-0.0003219544457295373,180.0,1
412,83,607,382.17,401.39,0.43011626335213793,0.4075794545672939,0.00039988079289526857,-178.6677801461316,1
413,83,811,437.19,447.28,0.6673080248281196,0.6183319162912516,-0.0002911138903110122,109.24952587268407,0
414,83,905,366.69,452.75,0.21633307652784756,0.1565662997495841,0.0008216899787785503,146.30993247402023,1
415,84,312,408.97,409.07,0.09486832980507294,0.09059252517001068,5.285184844962265e-06,-108.43494882290031,1
416,84,511,372.49,425.88,0.03999999999996362,0.04821306888492794,-0.0004944271909999749,180.0,1
417,84,607,381.79,401.36,0.3811823710509117,0.41076919327924194,0.0003189738711948054,-175.48601154200279,1
418,84,811,436.97,447.95,0.7051950084905653,0.6214348019775755,0.0003102885686323886,108.1780187984158,0
419,84,905,366.58,452.85,0.14866068747321043,0.1578308979881712,0.00012645982385871003,137.7263109939033,1
420,85,312,409.0,408.99,0.08544003745315083,0.09089031766409106,2.977924940803789e-05,-69.44395478042992,1
421,85,511,372.5,425.88,0.009999999999990905,0.041150811136630175,-0.0007062257748297766,0.0,1
422,85,607,381.4,401.38,0.39051248379537495,0.4134748779680054,0.0002705684688763477,177.06432655358182,1
423,85,811,436.71,448.67,0.7655063683602273,0.6362440426518658,0.0014809240674290348,109.85521436932372,0
424,85,905,366.48,453.01,0.188679622641087,0.1672648791202192,0.0009433981132047992,122.00538320807983,1
425,86,312,409.05,408.91,0.09433981132055856,0.0923242987961485,0.00014339811320574354,-57.99461679190552,1
426,86,511,372.45,425.88,0.05000000000001137,0.03907974332476101,-0.0002071067811869165,180.0,1
427,86,607,380.99,401.42,0.41194659848088994,0.4134384815599194,-3.639640808600353e-06,174.42780219603296,1
428,86,811,436.46,449.44,0.8095677859203465,0.6514056846455152,0.0015161641993649334,107.98733465206186,0
429,86,905,366.39,453.15,0.1664331697709381,0.16887489971894243,0.00016100205987232274,122.73522627211935,1
430,87,312,409.11,408.84,0.09219544457296833,0.09091369744071232,-0.0001410601355436178,-49.39870535501469,1
431,87,511,372.53,425.88,0.07999999999998408,0.040676619087327955,0.00015968757625669448,0.0,1
432,87,607,380.61,401.45,0.3811823710509117,0.4126594179874566,-7.790635724628237e-05,175.48601154200279,1
433,87,811,436.24,450.26,0.8489994110716307,0.6777821261990795,0.002637644155356433,105.01836063114887,0
434,87,905,366.34,453.28,0.13928388277184103,0.17552317810684717,0.0006648278387904744,111.03751102542687,1
435,88,312,409.16,408.8,0.06403124237431464,0.08925456392984128,-0.0001659133510871033,-38.65980825405832,1
436,88,511,372.53,425.88,0.0,0.037071067811862514,-0.00036055512754654405,0.0,1
437,88,607,380.21,401.48,0.4011234224026678,0.4121638792192262,-4.955387682303858e-05,175.71084667117714,1
438,88,811,435.99,451.12,0.8956003573023089,0.7106941257762391,0.0032911999577159624,106.20902492780775,0
439,88,905,366.25,453.34,0.10816653826390013,0.1746779281435445,-8.4524996330268e-05,146.30993247401187,1
440,89,312,409.22,408.78,0.06324555320338196,0.09048009973658576,0.00012255358067444767,-18.43494882295458,1
441,89,511,372.52,425.88,0.009999999999990905,0.03665685424948979,-4.142135623727214e-05,180.0,1
442,89,607,379.73,401.51,0.4809365862564016,0.41724591150965634,0.0005082032290430139,176.4236656250056,1
443,89,811,435.79,452.09,0.990403957988829,0.7568100470855226,0.004611592130928344,101.65029943753737,0
444,89,905,366.19,453.4,0.08485281374238891,0.1654714035048293,-0.0009206524638715186,135.0,1
445,90,312,409.26,408.78,0.03999999999996362,0.08553582782658602,-0.0004944271909999743,0.0,1
446,90,511,372.51,425.88,0.009999999999990905,0.03199999999999361,-0.00046568542494961827,180.0,1
